Base_Term,Skill_Term,City,radius,indeed_url,new_jobs_count
Data Analytics,geographic covariates,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=geographic covariates+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,GIS,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=GIS+Data Scientist&l=Los Angeles,CA&radius=25",4
Data Analytics,GIS,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=GIS+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,global Optimization,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=global Optimization+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,global Optimization,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=global Optimization+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Graphical Models,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Graphical Models+Data Scientist&l=Los Angeles,CA&radius=25",2
Data Analytics,Graphical Models,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Graphical Models+Data Analytics&l=Los Angeles,CA&radius=25",2
Data Scientist,Hadoop,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Hadoop+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Hadoop,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Hadoop+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Hive,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Hive+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Hive,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Hive+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,HTML,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=HTML+Data Scientist&l=Los Angeles,CA&radius=25",9
Data Analytics,HTML,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=HTML+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,integer Optimization,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=integer Optimization+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,integer Optimization,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=integer Optimization+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,JAVA,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=JAVA+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,JAVA,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=JAVA+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,JavaScript,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=JavaScript+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,JavaScript,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=JavaScript+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,JSON,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=JSON+Data Scientist&l=Los Angeles,CA&radius=25",7
Data Analytics,JSON,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=JSON+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,linear algebra,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=linear algebra+Data Scientist&l=Los Angeles,CA&radius=25",1
Data Analytics,linear algebra,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=linear algebra+Data Analytics&l=Los Angeles,CA&radius=25",3
Data Scientist,Machine Learning,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Machine Learning+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Machine Learning,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Machine Learning+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Map/Reduce,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Map/Reduce+Data Scientist&l=Los Angeles,CA&radius=25",11
Data Analytics,Map/Reduce,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Map/Reduce+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,mapping,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=mapping+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,mapping,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=mapping+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Math,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Math+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Math,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Math+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Matlab,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Matlab+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Matlab,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Matlab+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,MCMC,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=MCMC+Data Scientist&l=Los Angeles,CA&radius=25",1
Data Analytics,MCMC,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=MCMC+Data Analytics&l=Los Angeles,CA&radius=25",1
Data Scientist,Monte-Carlo Statistics,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Monte-Carlo Statistics+Data Scientist&l=Los Angeles,CA&radius=25",4
Data Analytics,Monte-Carlo Statistics,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Monte-Carlo Statistics+Data Analytics&l=Los Angeles,CA&radius=25",6
Data Scientist,multinomial modeling,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=multinomial modeling+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,multinomial modeling,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=multinomial modeling+Data Analytics&l=Los Angeles,CA&radius=25",4
Data Scientist,MySQL,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=MySQL+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,MySQL,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=MySQL+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,neural nets,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=neural nets+Data Scientist&l=Los Angeles,CA&radius=25",2
Data Analytics,neural nets,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=neural nets+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,nix,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=nix+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,nix,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=nix+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,NoSQL,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=NoSQL+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,NoSQL,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=NoSQL+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Objective C,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Objective C+Data Scientist&l=Los Angeles,CA&radius=25",9
Data Analytics,Objective C,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Objective C+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Oracle,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Oracle+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Oracle,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Oracle+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Perl,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Perl+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Perl,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Perl+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Pig,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Pig+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Pig,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Pig+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,PostgreSQL,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=PostgreSQL+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,PostgreSQL,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=PostgreSQL+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Product Development,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Product Development+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Product Development,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Product Development+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,project management,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=project management+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,project management,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=project management+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Python,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Python+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Python,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Python+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,R,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=R+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,R,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=R+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Rails,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Rails+Data Scientist&l=Los Angeles,CA&radius=25",6
Data Analytics,Rails,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Rails+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,real analysis,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=real analysis+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,real analysis,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=real analysis+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,RegEx,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=RegEx+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,RegEx,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=RegEx+Data Analytics&l=Los Angeles,CA&radius=25",2
Data Scientist,Ruby,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Ruby+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Ruby,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Ruby+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,SAS ,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=SAS +Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,SAS ,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=SAS +Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Simulation,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Simulation+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Simulation,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Simulation+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,social networks,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=social networks+Data Scientist&l=Los Angeles,CA&radius=25",5
Data Analytics,social networks,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=social networks+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Spatial Statistics,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Spatial Statistics+Data Scientist&l=Los Angeles,CA&radius=25",1
Data Analytics,Spatial Statistics,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Spatial Statistics+Data Analytics&l=Los Angeles,CA&radius=25",1
Data Scientist,SPSS,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=SPSS+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,SPSS,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=SPSS+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,SQL,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=SQL+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,SQL,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=SQL+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Stata,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Stata+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Stata,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Stata+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,statistical graphics,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=statistical graphics+Data Scientist&l=Los Angeles,CA&radius=25",4
Data Analytics,statistical graphics,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=statistical graphics+Data Analytics&l=Los Angeles,CA&radius=25",8
Data Scientist,Statistics,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Statistics+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Statistics,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Statistics+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Structured Data,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Structured Data+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Structured Data,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Structured Data+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Surveys and Marketing,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Surveys and Marketing+Data Scientist&l=Los Angeles,CA&radius=25",4
Data Analytics,Surveys and Marketing,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Surveys and Marketing+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,SVM,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=SVM+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,SVM,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=SVM+Data Analytics&l=Los Angeles,CA&radius=25",5
Data Scientist,Systems Administration,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Systems Administration+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Systems Administration,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Systems Administration+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,technical writing/publishing,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=technical writing/publishing+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,technical writing/publishing,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=technical writing/publishing+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Teradata,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Teradata+Data Scientist&l=Los Angeles,CA&radius=25",2
Data Analytics,Teradata,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Teradata+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,text mining,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=text mining+Data Scientist&l=Los Angeles,CA&radius=25",6
Data Analytics,text mining,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=text mining+Data Analytics&l=Los Angeles,CA&radius=25",6
Data Scientist,time-series analysis,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=time-series analysis+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,time-series analysis,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=time-series analysis+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,UNIX ,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=UNIX +Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,UNIX ,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=UNIX +Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Unstructured Data,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Unstructured Data+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,Unstructured Data,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Unstructured Data+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,Visualisation,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Visualisation+Data Scientist&l=Los Angeles,CA&radius=25",1
Data Analytics,Visualisation,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=Visualisation+Data Analytics&l=Los Angeles,CA&radius=25",1
Data Scientist,web-based data-viz,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=web-based data-viz+Data Scientist&l=Los Angeles,CA&radius=25",0
Data Analytics,web-based data-viz,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=web-based data-viz+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,XML,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=XML+Data Scientist&l=Los Angeles,CA&radius=25",4
Data Analytics,XML,"Los Angeles,CA",25,"http://www.indeed.com/jobs?q=XML+Data Analytics&l=Los Angeles,CA&radius=25",0
Data Scientist,agent-based Simulation,"Chicago,IL",25,"http://www.indeed.com/jobs?q=agent-based Simulation+Data Scientist&l=Chicago,IL&radius=25",0
Data Analytics,agent-based Simulation,"Chicago,IL",25,"http://www.indeed.com/jobs?q=agent-based Simulation+Data Analytics&l=Chicago,IL&radius=25",0
Data Scientist,ANOVA,"Chicago,IL",25,"http://www.indeed.com/jobs?q=ANOVA+Data Scientist&l=Chicago,IL&radius=25",3
Data Analytics,ANOVA,"Chicago,IL",25,"http://www.indeed.com/jobs?q=ANOVA+Data Analytics&l=Chicago,IL&radius=25",5
Data Scientist,Bayes networks,"Chicago,IL",25,"http://www.indeed.com/jobs?q=Bayes networks+Data Scientist&l=Chicago,IL&radius=25",0
Data Analytics,Bayes networks,"Chicago,IL",25,"http://www.indeed.com/jobs?q=Bayes networks+Data Analytics&l=Chicago,IL&radius=25",2
Data Scientist,Bayesian Statistics,"Chicago,IL",25,"http://www.indeed.com/jobs?q=Bayesian Statistics+Data Scientist&l=Chicago,IL&radius=25",0
Data Analytics,Bayesian Statistics,"Chicago,IL",25,"http://www.indeed.com/jobs?q=Bayesian Statistics+Data Analytics&l=Chicago,IL&radius=25",0
Data Scientist,Big Data,"Chicago,IL",25,"http://www.indeed.com/jobs?q=Big Data+Data Scientist&l=Chicago,IL&radius=25",0
Data Analytics,Big Data,"Chicago,IL",25,"http://www.indeed.com/jobs?q=Big Data+Data Analytics&l=Chicago,IL&radius=25",0
Data Scientist,BUGS,"Chicago,IL",25,"http://www.indeed.com/jobs?q=BUGS+Data Scientist&l=Chicago,IL&radius=25",1
Data Analytics,BUGS,"Chicago,IL",25,"http://www.indeed.com/jobs?q=BUGS+Data Analytics&l=Chicago,IL&radius=25",0
Data Scientist,C,"Chicago,IL",25,"http://www.indeed.com/jobs?q=C+Data Scientist&l=Chicago,IL&radius=25",0
Data Analytics,C,"Chicago,IL",25,"http://www.indeed.com/jobs?q=C+Data Analytics&l=Chicago,IL&radius=25",0
Data Scientist,calculus,"Chicago,IL",25,"http://www.indeed.com/jobs?q=calculus+Data Scientist&l=Chicago,IL&radius=25",1
Data Analytics,calculus,"Chicago,IL",25,"http://www.indeed.com/jobs?q=calculus+Data Analytics&l=Chicago,IL&radius=25",2
Data Scientist,cloud tech,"Chicago,IL",25,"http://www.indeed.com/jobs?q=cloud tech+Data Scientist&l=Chicago,IL&radius=25",5
Data Analytics,cloud tech,"Chicago,IL",25,"http://www.indeed.com/jobs?q=cloud tech+Data Analytics&l=Chicago,IL&radius=25",0
Data Scientist,clustering,"Chicago,IL",25,"http://www.indeed.com/jobs?q=clustering+Data Scientist&l=Chicago,IL&radius=25",0
Data Analytics,clustering,"Chicago,IL",25,"http://www.indeed.com/jobs?q=clustering+Data Analytics&l=Chicago,IL&radius=25",0
Data Scientist,continuous Simulation,"Chicago,IL",25,"http://www.indeed.com/jobs?q=continuous Simulation+Data Scientist&l=Chicago,IL&radius=25",2
Data Analytics,continuous Simulation,"Chicago,IL",25,"http://www.indeed.com/jobs?q=continuous Simulation+Data Analytics&l=Chicago,IL&radius=25",2
Data Scientist,convex Optimization,"Chicago,IL",25,"http://www.indeed.com/jobs?q=convex Optimization+Data Scientist&l=Chicago,IL&radius=25",2
Data Analytics,convex Optimization,"Chicago,IL",25,"http://www.indeed.com/jobs?q=convex Optimization+Data Analytics&l=Chicago,IL&radius=25",0
Data Scientist,CSS,"Chicago,IL",25,"http://www.indeed.com/jobs?q=CSS+Data Scientist&l=Chicago,IL&radius=25",0
